	ID	Taxa	Kingdom	Seq_Length	Site
18146	Q94FY8	Zea mays	Viridiplantae	474	False
18147	Q9SMH4	Chlamydomonas reinhardtii	Viridiplantae	410	False
18153	P06509	Spinacia oleracea	Viridiplantae	272	False
18155	P13788	Spinacia oleracea	Viridiplantae	201	False
18157	P27788	Zea mays	Viridiplantae	152	False
18160	P82244	Spinacia oleracea	Viridiplantae	152	False
18161	P82248	Spinacia oleracea	Viridiplantae	168	False
18166	Q9M424	Solanum tuberosum	Viridiplantae	498	False
18167	Q07053	Crithidia fasciculata	other	128	False
18169	B6TTV8	Zea mays	Viridiplantae	498	False
18176	P24613	Spinacia oleracea	Viridiplantae	256	False
18177	P27684	Spinacia oleracea	Viridiplantae	142	False
18178	P82139	Spinacia oleracea	Viridiplantae	232	False
18180	P82413	Spinacia oleracea	Viridiplantae	233	False
18182	Q42843	Hordeum vulgare	Viridiplantae	527	False
18187	P24118	Tetrahymena thermophila	other	462	False
18188	G8B839	Candida parapsilosis (strain CDC 317 / ATCC MYA-4646)	Fungi	266	False
18189	A0A7J6K629	Toxoplasma gondii	other	547	True
18191	D5LXJ0	Lotus japonicus	Viridiplantae	691	False
18192	G4MWZ7	Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958)	Fungi	702	False
18194	O13834	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	3227	False
18195	O13915	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	265	False
18196	O14253	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	780	False
18197	O43044	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1136	False
18199	O74964	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	803	False
18204	P37382	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	297	False
18206	Q01371	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	1167	False
18207	Q09330	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	199	False
18208	Q09715	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	614	False
18209	Q10362	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	859	False
18210	Q45FA5	Physarum polycephalum	other	426	False
18211	Q5EAW4	Xenopus laevis	Metazoa	860	False
18213	Q8IIS5	Plasmodium falciparum (isolate 3D7)	other	643	False
18215	Q92361	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	264	False
18217	Q9UTT2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1206	False
18223	O13769	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	638	False
18224	O14161	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	293	False
18227	O74388	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	301	False
18228	O74443	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	272	False
18229	O74458	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1006	False
18230	O74796	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	264	False
18231	O94248	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	4717	False
18235	P43449	Gallus gallus	Metazoa	395	False
18238	P87152	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	992	False
18240	Q09761	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	699	False
18241	Q10067	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	690	False
18242	Q10332	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	830	False
18245	Q6Q4H1	Hydra vulgaris	Metazoa	385	False
18247	Q92374	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	104	False
18248	Q9LKX9	Zea mays	Viridiplantae	867	False
18249	Q9P3W1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	434	False
18250	Q9USQ1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	960	False
18251	Q9USX8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	239	False
18252	Q9UT46	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	508	False
18253	Q9XH37	Oryza sativa subsp. indica	Viridiplantae	277	False
18254	Q9Y808	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1063	False
18255	A0A7J6KE60	Toxoplasma gondii	other	652	True
18257	O14291	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	313	False
18258	O14362	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	504	False
18259	O42666	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	243	False
18260	O43013	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	533	False
18262	O94522	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	390	False
18263	O94704	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	168	False
18267	P78587	Candida albicans	Fungi	449	False
18268	Q10414	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	561	False
18269	Q10424	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	330	False
18271	Q12381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	906	False
18272	Q26635	Sarcophaga peregrina	Metazoa	354	False
18274	Q8IEF6	Plasmodium falciparum (isolate 3D7)	other	414	False
18277	Q92353	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	468	False
18278	Q9DEE9	Gallus gallus	Metazoa	396	False
18279	Q9P790	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	316	False
18281	Q9Y7Y5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	369	False
18282	A0A2H1A5W4	Candidozyma auris	Fungi	679	False
18284	A9Y0K8	Medicago truncatula	Viridiplantae	313	False
18285	B8BDQ4	Oryza sativa subsp. indica	Viridiplantae	696	False
18289	O42804	Aspergillus niger	Fungi	945	False
18290	O43078	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	660	False
18291	O60174	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	582	False
18293	O94268	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	608	False
18294	O94286	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	178	False
18299	P78714	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	530	False
18300	P87315	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1630	False
18301	Q10154	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240	False
18303	Q92349	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1318	False
18304	Q9GSF8	Euplotes aediculatus	other	437	False
18305	Q9P7M1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	491	False
18306	Q9USX3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	406	False
18307	Q9UUB5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False
18309	S0DHV6	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831)	Fungi	530	False
18311	A0A075TXZ8	Penicillium expansum	Fungi	799	False
18319	O59773	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	994	False
18321	O94328	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	141	False
18322	O94329	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	183	False
18323	O94423	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	421	False
18324	O94459	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	559	False
18325	O94468	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	213	False
18326	O94538	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	649	False
18327	O96237	Plasmodium falciparum (isolate 3D7)	other	899	False
18331	P36632	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	614	False
18332	P40382	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	444	False
18337	Q283Q6	Xenopus laevis	Metazoa	784	False
18339	Q4WW97	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	292	False
18342	Q84U09	Brassica napus	Viridiplantae	215	False
18344	Q90ZS6	Xenopus laevis	Metazoa	1271	False
18345	Q9P797	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1142	False
18346	Q9P7J2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	203	False
18347	Q9P7X2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	533	False
18348	Q9USP9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	589	False
18349	Q9USQ4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	396	False
18350	Q9USU8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	551	False
18351	Q9UUI6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	466	False
18354	Q43092	Pisum sativum	Viridiplantae	603	False
18356	O74826	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	216	False
18361	Q8WSR2	Ascaris suum	Metazoa	141	True
18370	V5IM94	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	141	False
18372	Q10252	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	358	True
18373	Q9UT03	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	677	False
18374	I1RAW4	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1)	Fungi	316	False
18376	O13800	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	230	False
18377	O13974	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False
18378	O74386	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	248	False
18379	O74824	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	308	False
18380	O75004	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	501	False
18389	P41005	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	101	False
18390	P79015	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	127	False
18392	Q09675	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240	False
18393	Q10474	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	258	False
18396	Q9HGN5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	279	False
18397	Q9P7V3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	220	False
18398	Q9USH6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	204	False
18401	A0A2H1VE33	Spodoptera frugiperda	Metazoa	332	False
18402	A8BFN4	Giardia intestinalis (strain ATCC 50803 / WB clone C6)	other	1480	False
18404	O14146	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	159	False
18405	O43008	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	300	False
18406	O74544	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	314	False
18407	O74845	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	564	False
18409	O94308	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	422	False
18416	P10156	Tetrahymena thermophila (strain SB210)	other	164	False
18423	P83214	Octopus vulgaris	Metazoa	56	False
18424	P83267	Hydrolagus colliei	Metazoa	48	False
18426	Q08GK9	Mullus surmuletus	Metazoa	178	False
18428	Q10271	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	321	False
18429	Q6UEG8	Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1)	Fungi	444	False
18431	Q8WZK0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	695	False
18432	Q8WZK3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	138	False
18433	Q9C0W0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	409	False
18435	Q9P7S6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	274	False
18436	Q9P7Y0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	395	False
18437	Q9US14	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	268	False
18438	Q9USQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	606	False
18439	Q9UTH3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	775	False
18440	Q9UTM0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249	False
18442	A0A509AJL3	Plasmodium berghei (strain Anka)	other	1087	False
18443	A0A5B9G902	Aureobasidium melanogenum	Fungi	521	False
18444	A8CVF3	Avicennia marina	Viridiplantae	195	False
18445	D2K8N5	Nicotiana benthamiana	Viridiplantae	403	False
18447	O14141	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	241	False
18448	O59669	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	139	False
18449	O73622	Xenopus laevis	Metazoa	293	False
18450	O74478	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	587	False
18451	O74547	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	422	False
18460	P83211	Bolinus brandaris	Metazoa	107	False
18462	Q09849	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	424	False
18463	Q10148	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	254	False
18464	Q10210	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	391	False
18465	Q10272	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	446	False
18466	Q38FI2	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	other	143	False
18467	Q7ZT01	Xenopus laevis	Metazoa	210	False
18468	Q9LEK8	Digitalis lanata	Viridiplantae	118	False
18469	Q9USM1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	388	False
18470	Q9UT48	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	357	False
18471	Q9UT55	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	438	False
18472	A0A2I0C2C6	Plasmodium falciparum (isolate NF54)	other	3078	False
18473	B2AFA8	Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383)	Fungi	775	False
18475	O13725	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	242	False
18478	O74311	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	150	False
18480	O94258	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	978	False
18482	O94294	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	886	False
18489	P0CY15	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	42	False
18491	P15308	Xenopus laevis	Metazoa	273	False
18496	P78811	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	506	False
18498	Q6NUD0	Xenopus laevis	Metazoa	333	False
18499	Q7ZT48	Xenopus laevis	Metazoa	221	False
18503	Q9P7N4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	315	False
18504	Q9SBK6	Brassica rapa subsp. pekinensis	Viridiplantae	392	False
18507	Q9UUI3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	585	False
18508	Q9UUJ4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	333	False
18510	O13612	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	415	False
18513	O74331	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	363	False
18514	O74374	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	554	False
18515	O74387	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287	False
18517	O74424	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1837	False
18519	O74761	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	459	False
18523	O94650	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	73	False
18529	P15340	Gallus gallus	Metazoa	62	False
18533	Q09739	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210	False
18534	Q09847	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1325	False
18535	Q10412	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	403	False
18536	Q1MTR4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	424	False
18539	Q7ZT47	Xenopus laevis	Metazoa	196	False
18541	Q8WZJ8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210	False
18542	Q9HFR0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	437	False
18543	Q9P7B8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	399	False
18544	Q9P7S3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	425	False
18545	Q9P7S9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	194	False
18546	Q9P7W8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	780	False
18547	Q9URV9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	124	False
18548	Q9USJ8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	218	False
18549	Q9USW9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244	False
18551	Q9UTQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	523	False
18552	Q9UUC7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	366	False
18553	Q9Y7Y6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	291	False
18558	B8Y6I0	Zea mays	Viridiplantae	786	False
18559	P23225	Zea mays	Viridiplantae	1616	False
18560	Q9FYT6	Zea mays	Viridiplantae	715	False
18562	D3U717	Petunia hybrida	Viridiplantae	434	False
18563	A0A161CFW5	Trypanosoma brucei brucei	other	305	False
18565	P53991	Chlamydomonas reinhardtii	Viridiplantae	354	False
18566	Q84N48	Zea mays	Viridiplantae	611	False
18568	P0DPK0	Xenopus laevis	Metazoa	237	False
18570	Q9UST7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1339	False
18571	Q9P6M0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	419	False
18573	Q9P7P1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	147	False
18577	O74433	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	67	True
18578	Q7S5M7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	64	True
18582	O21619	Ovis aries	Metazoa	261	True
18584	Q1K528	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	82	True
18586	E1BUG7	Gallus gallus	Metazoa	690	False
18588	Q8IBN8	Plasmodium falciparum (isolate 3D7)	other	899	False
18589	Q91836	Xenopus laevis	Metazoa	298	False
18594	Q9UT91	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	211	True
18598	O74895	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	201	False
18601	O74968	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249	False
18602	O94667	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	560	False
18606	Q10204	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	250	False
18610	Q7YUD6	Plasmodium falciparum	other	669	True
18611	Q9WUB9	Mesocricetus auratus	Metazoa	483	True
18615	Q9UT50	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	485	False
18618	O94668	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	388	False
18619	Q9HGN4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	151	False
18621	A0A509AKI1	Plasmodium berghei (strain Anka)	other	836	False
18624	J9VIL4	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	623	True
18627	Q9GTP5	Crithidia fasciculata	other	497	True
18628	F2Z699	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	582	False
18632	G1X9H9	Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491)	Fungi	411	False
18633	Q5ANE3	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	170	True
18635	W7MAT5	Gibberella moniliformis (strain M3125 / FGSC 7600)	Fungi	574	True
18640	G1XJN1	Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491)	Fungi	401	True
18650	O14044	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	241	False
18651	Q2Z1W2	Gallus gallus	Metazoa	345	False
18654	Q96UP3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1400	False
18655	P87310	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	144	False
18657	O74771	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	374	False
18658	P79071	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	195	False
18660	Q7T0L4	Gallus gallus	Metazoa	329	False
18662	P06813	Oryctolagus cuniculus	Metazoa	266	False
18663	O94494	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	277	False
18664	P58234	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	144	False
18665	Q0E7J7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	325	False
18667	Q9USW5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	262	False
18669	O42848	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	197	False
18670	P16458	Sterkiella nova	other	385	False
18671	Q801E2	Xenopus laevis	Metazoa	1116	False
18673	O13600	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	209	False
18675	O74904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	122	False
18676	P57728	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	148	False
18677	Q60547	Mesocricetus auratus	Metazoa	234	False
18678	Q9URT8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	111	False
18679	P21138	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	other	233	False
18681	J9VT33	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	1048	False
18682	O13709	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244	False
18683	Q4ZGE1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	61	True
18685	Q08062	Zea mays	Viridiplantae	332	False
18689	Q810F1	Cavia porcellus	Metazoa	705	True
18691	Q76LB1	Triticum aestivum	Viridiplantae	459	True
18694	Q90ZF9	Gallus gallus	Metazoa	235	False
18696	Q9LLY4	Brassica napus	Viridiplantae	344	False
18698	Q9I9B9	Torpedo marmorata	Metazoa	646	True
18703	Q59NP1	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	251	True
18708	Q5FWP4	Xenopus laevis	Metazoa	625	False
18709	O13852	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	249	False
18710	Q9HEQ9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	349	False
18711	Q6DFQ7	Xenopus tropicalis	Metazoa	342	True
18712	O36024	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	280	False
18713	O94716	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	233	False
18714	Q09858	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	205	False
18716	Q641G7	Xenopus laevis	Metazoa	168	False
18717	A0A0D1DYJ6	Mycosarcoma maydis	Fungi	619	True
18718	Q60465	Cricetulus longicaudatus	Metazoa	590	False
18721	Q9USL4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	549	False
18722	O59793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	384	False
18725	Q8AWF4	Xenopus laevis	Metazoa	462	False
18726	Q8AWF5	Xenopus laevis	Metazoa	638	False
18727	O94261	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	220	False
18729	Q1MTN3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1018	False
18730	U3H042	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	264	False
18731	P19476	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	other	233	False
18732	F1NPG5	Gallus gallus	Metazoa	639	False
18733	P0DJH7	Gallus gallus	Metazoa	80	False
18738	A0A7J6KC99	Toxoplasma gondii	other	7603	False
18739	O74500	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	736	False
18741	Q9M7J4	Nicotiana tabacum	Viridiplantae	722	False
18743	P57736	Tetradesmus obliquus	Viridiplantae	89	False
18745	O94643	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	441	False
18746	Q09904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1159	False
18749	Q9M7N6	Solanum lycopersicum	Viridiplantae	152	False
18750	A0A2R6X6S3	Marchantia polymorpha	Viridiplantae	911	False
18751	Q10290	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	303	False
18752	Q4KLP8	Xenopus laevis	Metazoa	663	False
18753	Q9P6M3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210	False
18754	A8J785	Chlamydomonas reinhardtii	Viridiplantae	209	True
18756	P10803	Secale cereale	Viridiplantae	353	True
18757	Q00471	Chlamydomonas reinhardtii	Viridiplantae	215	True
18760	O42958	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	754	False
18768	O13395	Mycosarcoma maydis	Fungi	1180	False
18773	Q42687	Chlamydomonas reinhardtii	Viridiplantae	219	False
18774	P15720	Gallus gallus	Metazoa	174	False
18776	P18263	Chlamydomonas reinhardtii	Viridiplantae	46	True
18778	A3R064	Gallus gallus	Metazoa	426	False
18779	P83456	Gadus morhua	Metazoa	477	False
18780	Q09793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	425	False
18788	A0A075TRA9	Penicillium expansum	Fungi	546	True
18792	O94653	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1121	False
18794	P05435	Spinacia oleracea	Viridiplantae	364	False
18796	Q6RVV4	Pisum sativum	Viridiplantae	316	False
18798	Q8GZR2	Euglena gracilis	other	496	False
18799	Q76NM6	Plasmodium falciparum (isolate 3D7)	other	611	False
18800	P19517	Oryctolagus cuniculus	Metazoa	524	False
18805	Q08470	Drosophila pseudoobscura pseudoobscura	Metazoa	1166	False
18811	Q3KPK4	Xenopus laevis	Metazoa	280	False
18813	O42936	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	470	False
18816	P30943	Rhodomonas sp. (strain CS 24)	other	104	False
18822	Q42496	Chlamydomonas reinhardtii	Viridiplantae	99	True
18825	Q01613	Xenopus laevis	Metazoa	1420	False
18827	Q41062	Pisum sativum	Viridiplantae	1011	False
18829	Q9UUI2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	165	False
