	ID	Taxa	Kingdom	Seq_Length	Site	Group
5252	Q3YEC7	Homo sapiens	Metazoa	729	False	4
5253	Q9VAH9	Drosophila melanogaster	Metazoa	597	False	4
5254	Q92759	Homo sapiens	Metazoa	462	False	4
5255	Q93VT9	Arabidopsis thaliana	Viridiplantae	220	False	4
5256	S8F0G9	Toxoplasma gondii (strain ATCC 50611 / Me49)	other	920	False	4
5257	Q2NL27	Bos taurus	Metazoa	190	False	4
5258	Q12180	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1030	False	4
5259	Q7SB98	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	312	False	4
5260	Q9BZJ4	Homo sapiens	Metazoa	359	True	4
5261	Q8BVG4	Mus musculus	Metazoa	862	False	4
5262	Q92565	Homo sapiens	Metazoa	580	False	4
5263	Q03385	Mus musculus	Metazoa	852	False	4
5264	Q94JZ8	Arabidopsis thaliana	Viridiplantae	468	False	4
5265	Q682U6	Arabidopsis thaliana	Viridiplantae	316	False	4
5266	P82669	Bos taurus	Metazoa	173	False	4
5267	Q01842	Drosophila melanogaster	Metazoa	732	False	4
5268	F4KBW6	Arabidopsis thaliana	Viridiplantae	1838	False	4
5269	P49728	Chlamydomonas reinhardtii	Viridiplantae	206	True	4
5270	Q14657	Homo sapiens	Metazoa	143	False	4
5271	Q9CA42	Arabidopsis thaliana	Viridiplantae	1085	False	4
5272	O55230	Mus musculus	Metazoa	329	False	4
5273	P24309	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	405	False	4
5274	P51521	Drosophila melanogaster	Metazoa	1351	False	4
5275	P41133	Mus musculus	Metazoa	119	False	4
5276	Q9CQC7	Mus musculus	Metazoa	129	True	4
5277	P40473	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	351	False	4
5278	Q9H7D7	Homo sapiens	Metazoa	661	False	4
5279	Q9D9W1	Mus musculus	Metazoa	207	False	4
5280	Q2NND9	Arabidopsis thaliana	Viridiplantae	371	False	4
5281	Q19541	Caenorhabditis elegans	Metazoa	169	False	4
5282	Q9GZT3	Homo sapiens	Metazoa	109	False	4
5283	P17119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	729	False	4
5284	Q12753	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	694	False	4
5285	P46379	Homo sapiens	Metazoa	1132	False	4
5286	P21357	Solanum tuberosum	Viridiplantae	538	False	4
5287	Q15785	Homo sapiens	Metazoa	309	False	4
5288	P23490	Homo sapiens	Metazoa	312	False	4
5289	P0CW70	Mus musculus	Metazoa	773	False	4
5290	A3BK75	Oryza sativa subsp. japonica	Viridiplantae	482	False	4
5291	Q02099	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	2386	False	4
5292	P38127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	377	True	4
5293	P38969	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423	False	4
5294	O74113	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	638	False	4
5295	Q9Z0X1	Mus musculus	Metazoa	612	False	4
5296	P07910	Homo sapiens	Metazoa	306	False	4
5297	Q8TC90	Homo sapiens	Metazoa	406	False	4
5298	Q9VV87	Drosophila melanogaster	Metazoa	316	True	4
5299	O43482	Homo sapiens	Metazoa	229	False	4
5300	Q9LK34	Arabidopsis thaliana	Viridiplantae	483	False	4
5301	Q8N699	Homo sapiens	Metazoa	235	False	4
5302	Q12090	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	404	False	4
5303	Q62100	Mus musculus	Metazoa	101	False	4
5304	P38961	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	392	False	4
5305	Q8NEZ5	Homo sapiens	Metazoa	403	False	4
5306	Q9BY12	Homo sapiens	Metazoa	1400	False	4
5307	P25042	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	368	False	4
5308	Q8L785	Arabidopsis thaliana	Viridiplantae	1067	False	4
5309	Q62733	Rattus norvegicus	Metazoa	452	False	4
5310	Q38845	Arabidopsis thaliana	Viridiplantae	588	False	4
5311	O49668	Arabidopsis thaliana	Viridiplantae	214	False	4
5312	O60239	Homo sapiens	Metazoa	455	False	4
5313	Q9SU30	Arabidopsis thaliana	Viridiplantae	413	False	4
5314	Q9CUU3	Mus musculus	Metazoa	1500	False	4
5315	Q9VR38	Drosophila melanogaster	Metazoa	528	False	4
5316	Q9SWI1	Arabidopsis thaliana	Viridiplantae	439	False	4
5317	Q96TA1	Homo sapiens	Metazoa	746	False	4
5318	Q9U7D5	Caenorhabditis elegans	Metazoa	611	True	4
5319	Q94BY9	Arabidopsis thaliana	Viridiplantae	550	False	4
5320	Q06494	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	345	False	4
5321	Q96FI4	Homo sapiens	Metazoa	390	False	4
5322	O95359	Homo sapiens	Metazoa	2948	False	4
5323	P38885	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	310	False	4
5324	Q9SII9	Arabidopsis thaliana	Viridiplantae	538	False	4
5325	Q9H3J6	Homo sapiens	Metazoa	166	False	4
5326	P78587	Candida albicans	Fungi	449	False	4
5327	F8VPJ6	Mus musculus	Metazoa	1459	False	4
5328	Q9JHR9	Mus musculus	Metazoa	270	False	4
5329	Q7SIG6	Mus musculus	Metazoa	958	False	4
5330	O60830	Homo sapiens	Metazoa	172	True	4
5331	M9MRD1	Drosophila melanogaster	Metazoa	12345	False	4
5332	Q9BRT2	Homo sapiens	Metazoa	126	False	4
5333	Q9SS80	Arabidopsis thaliana	Viridiplantae	685	False	4
5334	P46062	Mus musculus	Metazoa	1037	False	4
5335	P51960	Mus musculus	Metazoa	751	False	4
5336	Q9CX60	Mus musculus	Metazoa	105	False	4
5337	Q05543	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	409	False	4
5338	Q8K0U4	Mus musculus	Metazoa	675	False	4
5339	Q25825	Plasmodium falciparum (isolate 3D7)	other	121	True	4
5340	D3ZK93	Rattus norvegicus	Metazoa	322	True	4
5341	Q9H5Q4	Homo sapiens	Metazoa	396	False	4
5342	Q18807	Caenorhabditis elegans	Metazoa	339	True	4
5343	Q96I23	Homo sapiens	Metazoa	114	False	4
5344	Q9SNB6	Arabidopsis thaliana	Viridiplantae	395	False	4
5345	Q9SUA1	Arabidopsis thaliana	Viridiplantae	763	False	4
5346	Q7Z602	Homo sapiens	Metazoa	305	True	4
5347	Q5XJV7	Mus musculus	Metazoa	1441	False	4
5348	Q7RX40	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	158	False	4
5349	Q8WXC6	Homo sapiens	Metazoa	57	False	4
5350	Q9Y3C4	Homo sapiens	Metazoa	175	False	4
5351	Q6UEG8	Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1)	Fungi	444	False	4
5352	O75179	Homo sapiens	Metazoa	2603	False	4
5353	P32897	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	222	True	4
5354	O62471	Caenorhabditis elegans	Metazoa	1592	False	4
5355	Q8VZQ4	Arabidopsis thaliana	Viridiplantae	536	False	4
5356	Q8H1D4	Arabidopsis thaliana	Viridiplantae	355	False	4
5357	Q3UNW5	Mus musculus	Metazoa	479	False	4
5358	P40041	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	505	False	4
5359	Q9SAC6	Arabidopsis thaliana	Viridiplantae	1399	False	4
5360	Q86VI4	Homo sapiens	Metazoa	317	False	4
5361	Q02614	Mus musculus	Metazoa	308	False	4
5362	Q9FNZ4	Arabidopsis thaliana	Viridiplantae	112	False	4
5363	Q9SCL7	Arabidopsis thaliana	Viridiplantae	347	False	4
5364	Q9UQ13	Homo sapiens	Metazoa	582	False	4
5365	Q05519	Homo sapiens	Metazoa	484	False	4
5366	P56778	Arabidopsis thaliana	Viridiplantae	473	True	4
5367	Q6RI63	Mus musculus	Metazoa	786	False	4
5368	Q9H467	Homo sapiens	Metazoa	287	False	4
5369	Q8NF50	Homo sapiens	Metazoa	2099	False	4
5370	Q9NUL7	Homo sapiens	Metazoa	540	False	4
5371	P38253	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	122	True	4
5372	Q8VHW8	Rattus norvegicus	Metazoa	275	True	4
5373	A0A509AJL3	Plasmodium berghei (strain Anka)	other	1087	False	4
5374	Q9VQI9	Drosophila melanogaster	Metazoa	1673	False	4
5375	P38818	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	585	False	4
5376	Q8R4P5	Mus musculus	Metazoa	757	False	4
5377	Q12497	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	93	False	4
5378	Q9QY24	Mus musculus	Metazoa	411	False	4
5379	Q9SK50	Arabidopsis thaliana	Viridiplantae	539	False	4
5380	Q96IZ0	Homo sapiens	Metazoa	340	False	4
5381	Q39161	Arabidopsis thaliana	Viridiplantae	586	False	4
5382	O95625	Homo sapiens	Metazoa	1053	False	4
5383	Q6DWJ6	Homo sapiens	Metazoa	353	True	4
5384	P16989	Homo sapiens	Metazoa	372	False	4
5385	P43079	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	656	False	4
5386	Q8AWF4	Xenopus laevis	Metazoa	462	False	4
5387	F4KDN0	Arabidopsis thaliana	Viridiplantae	857	False	4
5388	P53866	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	767	False	4
5389	Q9N4M4	Caenorhabditis elegans	Metazoa	8545	False	4
5390	O46411	Bos taurus	Metazoa	560	False	4
5391	Q6PD74	Homo sapiens	Metazoa	315	False	4
5392	A8CVF3	Avicennia marina	Viridiplantae	195	False	4
5393	O13894	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	124	False	4
5394	P14164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	731	False	4
5395	Q9CZL5	Mus musculus	Metazoa	136	False	4
5396	P38876	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	190	False	4
5397	Q06236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	168	True	4
5398	Q9SU50	Arabidopsis thaliana	Viridiplantae	626	True	4
5399	Q9FLT9	Arabidopsis thaliana	Viridiplantae	259	True	4
5400	P38848	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	579	False	4
5401	P53276	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	713	False	4
5402	W7MAT5	Gibberella moniliformis (strain M3125 / FGSC 7600)	Fungi	574	True	4
5403	Q9SWA6	Arabidopsis thaliana	Viridiplantae	432	False	4
5404	Q03631	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	944	False	4
5405	O09111	Mus musculus	Metazoa	151	True	4
5406	P32786	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	894	False	4
5407	P40079	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	357	False	4
5408	G5EFY7	Caenorhabditis elegans	Metazoa	295	False	4
5409	Q9BRV3	Homo sapiens	Metazoa	221	True	4
5410	P0DJH6	Gallus gallus	Metazoa	76	False	4
5411	Q8BRE0	Mus musculus	Metazoa	195	False	4
5412	P38265	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	245	False	4
5413	P15873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	258	False	4
5414	P50591	Homo sapiens	Metazoa	281	True	4
5415	P32500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	655	True	4
5416	Q8CJF7	Mus musculus	Metazoa	2243	False	4
5417	Q06493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	454	False	4
5418	Q9JIY2	Mus musculus	Metazoa	491	False	4
5419	D4A3U0	Rattus norvegicus	Metazoa	432	True	4
5420	Q05CL8	Mus musculus	Metazoa	570	False	4
5421	Q9NSG2	Homo sapiens	Metazoa	853	False	4
5422	P46970	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1048	False	4
5423	D3ZX63	Rattus norvegicus	Metazoa	334	False	4
5424	Q99728	Homo sapiens	Metazoa	777	False	4
5425	O13978	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	184	False	4
5426	Q8C206	Mus musculus	Metazoa	330	True	4
5427	Q7Z7C8	Homo sapiens	Metazoa	310	False	4
5428	P53267	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	343	False	4
5429	Q8R5A3	Mus musculus	Metazoa	670	False	4
5430	Q9H813	Homo sapiens	Metazoa	350	True	4
5431	P81449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	96	False	4
5432	Q09228	Caenorhabditis elegans	Metazoa	1129	False	4
5433	O13853	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	742	False	4
5434	Q8C854	Mus musculus	Metazoa	591	False	4
5435	Q9VC56	Drosophila melanogaster	Metazoa	3912	False	4
5436	P40858	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	161	False	4
5437	Q3TY86	Mus musculus	Metazoa	605	False	4
5438	Q12802	Homo sapiens	Metazoa	2813	False	4
5439	Q99933	Homo sapiens	Metazoa	345	False	4
5440	P62806	Mus musculus	Metazoa	103	False	4
5441	Q07458	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	294	False	4
5442	Q08024	Mus musculus	Metazoa	187	False	4
5443	Q8IUG5	Homo sapiens	Metazoa	2567	False	4
5444	Q9STF2	Arabidopsis thaliana	Viridiplantae	510	False	4
5445	P20000	Bos taurus	Metazoa	520	False	4
5446	Q9BXV9	Homo sapiens	Metazoa	100	False	4
5447	Q9TY84	Crithidia fasciculata	other	130	False	4
5448	O14114	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1190	False	4
5449	Q9NS73	Homo sapiens	Metazoa	344	False	4
5450	Q1G3K8	Arabidopsis thaliana	Viridiplantae	216	False	4
5451	P93740	Arabidopsis thaliana	Viridiplantae	280	False	4
5452	Q55FB8	Dictyostelium discoideum	other	1272	False	4
5453	Q99675	Homo sapiens	Metazoa	332	False	4
5454	Q93096	Homo sapiens	Metazoa	173	False	4
5455	Q9C115	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	150	False	4
5456	O23342	Arabidopsis thaliana	Viridiplantae	177	False	4
5457	Q9M2X3	Arabidopsis thaliana	Viridiplantae	295	False	4
5458	Q99K90	Mus musculus	Metazoa	693	False	4
5459	Q92750	Homo sapiens	Metazoa	862	False	4
5460	P41047	Mus musculus	Metazoa	279	True	4
5461	Q9HCU9	Homo sapiens	Metazoa	246	False	4
5462	Q9P0U4	Homo sapiens	Metazoa	656	False	4
5463	A4UVI1	Papio anubis	Metazoa	444	False	4
5464	Q9P1Z3	Homo sapiens	Metazoa	774	False	4
5465	P40326	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	108	False	4
5466	P12689	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	985	False	4
5467	Q9H0F6	Homo sapiens	Metazoa	387	False	4
5468	Q9H3L0	Homo sapiens	Metazoa	296	False	4
5469	Q69383	Homo sapiens	Metazoa	105	False	4
5470	O64973	Arabidopsis thaliana	Viridiplantae	889	False	4
5471	Q9FFF4	Arabidopsis thaliana	Viridiplantae	477	False	4
5472	Q9LQK7	Arabidopsis thaliana	Viridiplantae	475	False	4
5473	C6TA59	Glycine max	Viridiplantae	214	False	4
5474	Q54XY4	Dictyostelium discoideum	other	1582	False	4
5475	Q7ZT48	Xenopus laevis	Metazoa	221	False	4
5476	B2RW88	Mus musculus	Metazoa	366	False	4
5477	Q9VAS7	Drosophila melanogaster	Metazoa	395	True	4
5478	P05435	Spinacia oleracea	Viridiplantae	364	False	4
5479	P07266	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	363	False	4
5480	Q55GF9	Dictyostelium discoideum	other	1320	False	4
5481	P47085	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	338	False	4
5482	Q9WV69	Mus musculus	Metazoa	405	False	4
5483	Q00055	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	391	False	4
5484	Q66HL2	Rattus norvegicus	Metazoa	509	False	4
5485	Q9JKU3	Rattus norvegicus	Metazoa	1749	False	4
5486	P38850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1070	False	4
5487	D3Z3K2	Mus musculus	Metazoa	276	False	4
5488	O74374	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	554	False	4
5489	Q9U7C9	Dictyostelium discoideum	other	756	False	4
5490	Q9C106	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	591	False	4
5491	Q8VYD4	Arabidopsis thaliana	Viridiplantae	867	True	4
5492	F4HVG8	Arabidopsis thaliana	Viridiplantae	611	False	4
5493	P09119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	513	False	4
5494	Q5TB30	Homo sapiens	Metazoa	811	False	4
5495	Q9D5U8	Mus musculus	Metazoa	673	False	4
5496	Q12952	Homo sapiens	Metazoa	345	False	4
5497	P53628	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	566	False	4
5498	P62942	Homo sapiens	Metazoa	108	False	4
5499	Q9NPG3	Homo sapiens	Metazoa	1134	False	4
5500	P21620	Leishmania donovani	other	514	False	4
5501	Q550D5	Dictyostelium discoideum	other	872	False	4
5502	Q9M1E7	Arabidopsis thaliana	Viridiplantae	285	True	4
5503	P40573	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187	False	4
5504	O95847	Homo sapiens	Metazoa	323	True	4
5505	Q5VT06	Homo sapiens	Metazoa	3117	False	4
5506	O43082	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	233	False	4
5507	Q9VHB0	Drosophila melanogaster	Metazoa	874	False	4
5508	P40205	Homo sapiens	Metazoa	109	False	4
5509	P38628	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	557	False	4
5510	O75943	Homo sapiens	Metazoa	681	False	4
5511	P53251	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	210	False	4
5512	B1B534	Oryza sativa subsp. japonica	Viridiplantae	475	False	4
5513	P35637	Homo sapiens	Metazoa	526	False	4
5514	E9EXC4	Metarhizium robertsii (strain ARSEF 23 / ATCC MYA-3075)	Fungi	1005	False	4
5515	Q5QJE6	Homo sapiens	Metazoa	756	False	4
5516	Q9P258	Homo sapiens	Metazoa	522	False	4
5517	Q585P3	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	other	524	False	4
5518	Q8TDG4	Homo sapiens	Metazoa	1101	False	4
5519	Q56Y52	Arabidopsis thaliana	Viridiplantae	467	False	4
5520	F4JP43	Arabidopsis thaliana	Viridiplantae	2037	False	4
5521	P91853	Caenorhabditis elegans	Metazoa	356	False	4
5522	P40164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	858	False	4
5523	Q8BGD7	Mus musculus	Metazoa	802	False	4
5524	Q94AT3	Arabidopsis thaliana	Viridiplantae	378	False	4
5525	Q08457	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	257	False	4
5526	G2HK15	Caenorhabditis elegans	Metazoa	367	False	4
5527	Q8NHU3	Homo sapiens	Metazoa	365	True	4
5528	G5EGK6	Caenorhabditis elegans	Metazoa	2407	False	4
5529	Q62847	Rattus norvegicus	Metazoa	705	False	4
5530	Q12033	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	661	False	4
5531	Q10SU5	Oryza sativa subsp. japonica	Viridiplantae	598	False	4
5532	Q9HEQ9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	349	False	4
5533	Q10173	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	441	False	4
5534	Q68DX3	Homo sapiens	Metazoa	1309	False	4
5535	P93009	Arabidopsis thaliana	Viridiplantae	182	False	4
5536	Q8GWR1	Arabidopsis thaliana	Viridiplantae	447	False	4
5537	Q91XU0	Mus musculus	Metazoa	660	False	4
5538	Q95RA8	Drosophila melanogaster	Metazoa	219	False	4
5539	Q80T11	Mus musculus	Metazoa	461	False	4
5540	Q9JJG9	Mus musculus	Metazoa	693	False	4
5541	Q12359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	275	True	4
5542	Q9GZT6	Homo sapiens	Metazoa	254	False	4
5543	Q15067	Homo sapiens	Metazoa	660	False	4
5544	P53397	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	376	False	4
5545	Q12046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	339	False	4
5546	Q5KS41	Arabidopsis thaliana	Viridiplantae	486	False	4
5547	Q8IWV1	Homo sapiens	Metazoa	398	True	4
5548	G4SLH0	Caenorhabditis elegans	Metazoa	18562	False	4
5549	Q0WSX8	Arabidopsis thaliana	Viridiplantae	255	False	4
5550	Q14019	Homo sapiens	Metazoa	142	False	4
5551	Q9BRA0	Homo sapiens	Metazoa	125	False	4
5552	P0C2X8	Xenopus laevis	Metazoa	363	False	4
5553	Q9ZW33	Arabidopsis thaliana	Viridiplantae	83	False	4
5554	Q9Y6M1	Homo sapiens	Metazoa	599	False	4
5555	P38319	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	544	False	4
5556	P83103	Drosophila melanogaster	Metazoa	566	False	4
5557	P47979	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	404	False	4
5558	P53881	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309	False	4
5559	Q96AG4	Homo sapiens	Metazoa	307	False	4
5560	O75414	Homo sapiens	Metazoa	186	False	4
5561	Q12143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	216	False	4
5562	Q9NYF8	Homo sapiens	Metazoa	920	False	4
5563	Q9N658	Drosophila melanogaster	Metazoa	541	False	4
5564	Q9UTH9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	617	False	4
5565	O23210	Arabidopsis thaliana	Viridiplantae	486	False	4
5566	P46678	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	594	False	4
5567	Q2M3C6	Homo sapiens	Metazoa	523	False	4
5568	O17679	Caenorhabditis elegans	Metazoa	708	False	4
5569	Q90ZS6	Xenopus laevis	Metazoa	1271	False	4
5570	O80669	Arabidopsis thaliana	Viridiplantae	141	False	4
5571	J9VP29	Cryptococcus neoformans (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	331	False	4
5572	F4JYE9	Arabidopsis thaliana	Viridiplantae	530	False	4
5573	Q8TBZ3	Homo sapiens	Metazoa	569	False	4
5574	Q8L4R0	Arabidopsis thaliana	Viridiplantae	350	False	4
5575	Q9W4X9	Drosophila melanogaster	Metazoa	721	False	4
5576	P37840	Homo sapiens	Metazoa	140	False	4
5577	Q1MTN3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1018	False	4
5578	P24867	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False	4
5579	P83213	Bolinus brandaris	Metazoa	54	False	4
5580	Q8W593	Arabidopsis thaliana	Viridiplantae	350	False	4
5581	P53259	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	346	False	4
5582	Q8N6L0	Homo sapiens	Metazoa	562	False	4
5583	P34164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	415	False	4
5584	Q12179	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	454	False	4
5585	Q96GC9	Homo sapiens	Metazoa	406	True	4
5586	Q86WV6	Homo sapiens	Metazoa	379	True	4
5587	P36523	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	253	False	4
5588	O64759	Arabidopsis thaliana	Viridiplantae	569	True	4
5589	Q8RWE8	Arabidopsis thaliana	Viridiplantae	442	False	4
5590	Q9UTF7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	327	True	4
5591	P29617	Drosophila melanogaster	Metazoa	1703	False	4
5592	Q9FL12	Arabidopsis thaliana	Viridiplantae	592	False	4
5593	Q96C01	Homo sapiens	Metazoa	138	False	4
5594	Q9P1T7	Homo sapiens	Metazoa	246	False	4
5595	Q7XYY2	Arabidopsis thaliana	Viridiplantae	836	False	4
5596	Q8VWF1	Arabidopsis thaliana	Viridiplantae	368	False	4
5597	Q9SRT0	Arabidopsis thaliana	Viridiplantae	460	False	4
5598	Q8C0V1	Mus musculus	Metazoa	768	False	4
5599	P0C2B9	Rattus norvegicus	Metazoa	141	False	4
5600	P53241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	593	False	4
5601	Q21148	Caenorhabditis elegans	Metazoa	308	False	4
5602	P11020	Scyliorhinus canicula	Metazoa	80	False	4
5603	O82265	Arabidopsis thaliana	Viridiplantae	1098	False	4
5604	Q8VZD4	Arabidopsis thaliana	Viridiplantae	709	False	4
5605	F4IDB2	Arabidopsis thaliana	Viridiplantae	1325	False	4
5606	Q6NL34	Drosophila melanogaster	Metazoa	543	False	4
5607	P78317	Homo sapiens	Metazoa	190	False	4
5608	Q9BRP8	Homo sapiens	Metazoa	204	False	4
5609	P21375	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	501	False	4
5610	Q9D742	Mus musculus	Metazoa	170	False	4
5611	Q10223	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	431	False	4
5612	P40995	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	872	False	4
5613	Q9VV73	Drosophila melanogaster	Metazoa	841	False	4
5614	Q9VYD1	Drosophila melanogaster	Metazoa	2313	False	4
5615	G5EGQ6	Caenorhabditis elegans	Metazoa	2684	False	4
5616	Q12167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	365	False	4
5617	Q8NI37	Homo sapiens	Metazoa	304	False	4
5618	G5EGK5	Caenorhabditis elegans	Metazoa	928	False	4
5619	Q0P651	Homo sapiens	Metazoa	464	False	4
5620	O23277	Arabidopsis thaliana	Viridiplantae	1330	False	4
5621	P82349	Mus musculus	Metazoa	320	True	4
5622	Q9LSV0	Arabidopsis thaliana	Viridiplantae	289	False	4
5623	Q9UHB9	Homo sapiens	Metazoa	627	False	4
5624	A0A1D8PN96	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	981	False	4
5625	Q8I6Z7	Plasmodium falciparum (isolate 3D7)	other	1139	False	4
5626	A0A0G2K047	Rattus norvegicus	Metazoa	683	False	4
5627	Q2V2Q1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	113	False	4
5628	Q8N5N7	Homo sapiens	Metazoa	158	False	4
5629	P38863	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	823	False	4
5630	Q08926	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304	False	4
5631	Q3USZ2	Mus musculus	Metazoa	394	False	4
5632	P16048	Pisum sativum	Viridiplantae	165	False	4
5633	Q9M5P3	Arabidopsis thaliana	Viridiplantae	354	False	4
5634	O02073	Caenorhabditis elegans	Metazoa	376	False	4
5635	Q941Q3	Arabidopsis thaliana	Viridiplantae	524	False	4
5636	P22561	Mus musculus	Metazoa	449	False	4
5637	P83111	Homo sapiens	Metazoa	547	False	4
5638	P56749	Homo sapiens	Metazoa	244	True	4
